Nombre: CARMEN CORRALES, Edad: 2, Pais: Riad
Nombre: LETICIA GUZMAN, Edad: 91, Pais: Dinamarca
Nombre: OSCAR DUARTE, Edad: 11, Pais: Islas Cocos
Nombre: VICTOR MANUEL JIMENEZ, Edad: 34, Pais: Majuro
Nombre: VICTOR MANUEL JIMENEZ, Edad: 51, Pais: Saná
Nombre: SIGIFREDO JIMENEZ, Edad: 18, Pais: Honiara
Nombre: GRACE SANCHEZ, Edad: 63, Pais: Islas Virgenes Británicas
Nombre: YOLANDA SANCHEZ, Edad: 55, Pais: Malasia
Nombre: YOLANDA SANCHEZ, Edad: 44, Pais: Islas Feroe
Nombre: ARGENTINA SOLIS, Edad: 20, Pais: Tíbet
Nombre: ARGENTINA SOLIS, Edad: 43, Pais: Rabat
Nombre: VIRGINIA CHAVES, Edad: 97, Pais: Gaborone
Nombre: MARIA TERESA GUTIERREZ, Edad: 57, Pais: Yuba
Nombre: MARIA DE LOS ANGELES SOLIS, Edad: 67, Pais: Fidji
Nombre: ALVARO SANCHO, Edad: 41, Pais: Yuba
Nombre: LUZ MARINA ALFARO, Edad: 19, Pais: Estados Federados de Micronesia
Nombre: LUZ MARINA ALFARO, Edad: 84, Pais: Caracas
Nombre: FRANCISCO VALERIO, Edad: 22, Pais: Italia
Nombre: MARIA TERESA RODRIGUEZ, Edad: 92, Pais: Maseru
Nombre: MARIA TERESA RODRIGUEZ, Edad: 92, Pais: Nasáu
Nombre: ALVARO BARRIENTOS, Edad: 81, Pais: El Cairo
Nombre: ALVARO BARRIENTOS, Edad: 16, Pais: Honduras
Nombre: ALVARO BARRIENTOS, Edad: 68, Pais: Reikiavik
Nombre: ALVARO BARRIENTOS, Edad: 91, Pais: Ecuador
Nombre: ALVARO BARRIENTOS, Edad: 64, Pais: Paraguay
Nombre: ANA BLANCO, Edad: 55, Pais: Nueva Delhi
Nombre: SAMUEL SEGURA, Edad: 98, Pais: Lilongüe
Nombre: SAMUEL SEGURA, Edad: 94, Pais: Bután
Nombre: SAMUEL SEGURA, Edad: 80, Pais: Jordania
Nombre: SAMUEL SEGURA, Edad: 31, Pais: Madagascar
Nombre: JAIME ENRIQUE SOLIS, Edad: 98, Pais: Zaire
Nombre: MARIO JAIRO MORA, Edad: 92, Pais: Islas Salomón
Nombre: MARIO JAIRO MORA, Edad: 73, Pais: Apia
Nombre: JOSE ABELINO ZUÑIGA, Edad: 52, Pais: Egipto
Nombre: JOSE ABELINO ZUÑIGA, Edad: 32, Pais: Tíbet
Nombre: CARMEN VARGAS, Edad: 79, Pais: Marianas del Nort
Nombre: FABIO MONTERO, Edad: 48, Pais: Bandar Seri Begawan
Nombre: ELIZABETH RODRIGUEZ, Edad: 12, Pais: San Tomé y Príncipe
Nombre: LIGIA ZAMORA, Edad: 98, Pais: Archipiélago de Svalbard
Nombre: LIGIA ZAMORA, Edad: 94, Pais: Nigeria
Nombre: ARACELLY DEL CARMEN BARBOZA, Edad: 14, Pais: Sri Jayawardenapura Kotte
Nombre: ARACELLY DEL CARMEN BARBOZA, Edad: 10, Pais: Moscú
Nombre: ARACELLY DEL CARMEN BARBOZA, Edad: 98, Pais: Bangkok
Nombre: FLOR MARIA PEREZ, Edad: 100, Pais: Bangladesh
Nombre: FLOR MARIA PEREZ, Edad: 24, Pais: Turkmenistan
Nombre: FLOR DEL CARMEN MORA, Edad: 44, Pais: Irlanda
Nombre: ARGENTINA CASTRO, Edad: 37, Pais: Kabul
Nombre: OLGA EMILCE FONSECA, Edad: 47, Pais: Azerbaiyán
Nombre: OLGA EMILCE FONSECA, Edad: 6, Pais: Tokio
Nombre: FERNANDO PORRAS, Edad: 62, Pais: Roma
Nombre: FERNANDO PORRAS, Edad: 53, Pais: Australia
Nombre: FERNANDO PORRAS, Edad: 74, Pais: Saint John
Nombre: JOSE ANTONIO ORTIZ, Edad: 84, Pais: Thimphu
Nombre: JOSE ANTONIO ORTIZ, Edad: 40, Pais: Copenhague
Nombre: JOSE ANTONIO ORTIZ, Edad: 11, Pais: Budapest
Nombre: JOSE ANTONIO ORTIZ, Edad: 7, Pais: Singapur
Nombre: MARIA DE LOS ANGELES LARA, Edad: 76, Pais: Ucrania
Nombre: MARIA DE LOS ANGELES LARA, Edad: 28, Pais: Praga
Nombre: JORGE DE MIGUEL, Edad: 86, Pais: Haiti
Nombre: JORGE DE MIGUEL, Edad: 50, Pais: República Checa
Nombre: LUZ MARINA CRUZ, Edad: 6, Pais: Groenlandia
Nombre: LUZ MARINA CRUZ, Edad: 86, Pais: Wallis y Futuna
Nombre: ELIETTE MARIA VARGAS, Edad: 86, Pais: Belice
Nombre: ELIETTE MARIA VARGAS, Edad: 32, Pais: Santo Domingo
Nombre: ELIETTE MARIA VARGAS, Edad: 94, Pais: Bakú
Nombre: ILMA ELENA RUIZ, Edad: 91, Pais: Arabia Saudita
Nombre: ILMA ELENA RUIZ, Edad: 26, Pais: Palau
Nombre: MARIA AURELIA ANGULO, Edad: 97, Pais: Montevideo
Nombre: MARIA AURELIA ANGULO, Edad: 93, Pais: Buenos Aires
Nombre: FERNANDO GUTIERREZ, Edad: 59, Pais: Sierra Leona
Nombre: FERNANDO GUTIERREZ, Edad: 42, Pais: Israel
Nombre: JUAN FERNANDEZ, Edad: 15, Pais: Finlandia
Nombre: JUAN FERNANDEZ, Edad: 96, Pais: Londres
Nombre: MARIA DEL CARMEN CALVO, Edad: 11, Pais: Beirut
Nombre: MARIA DEL CARMEN CALVO, Edad: 26, Pais: Líbano
Nombre: MARIA VICTORIA CORRALES, Edad: 17, Pais: Bakú
Nombre: LEONOR BRIZUELA, Edad: 77, Pais: Reunión
Nombre: VICTOR MANUEL CRUZ, Edad: 95, Pais: Micronesia
Nombre: VICTOR MANUEL CRUZ, Edad: 57, Pais: Islas Virgenes Británicas
Nombre: IGNACIO QUIROS, Edad: 37, Pais: Singapur
Nombre: IGNACIO QUIROS, Edad: 86, Pais: Kinsasa
Nombre: MARIA LILLY GUERRERO, Edad: 36, Pais: Nicaragua
Nombre: MARIA LILLY GUERRERO, Edad: 70, Pais: Nom Pen
Nombre: CYRA MESEN, Edad: 45, Pais: República Democrática del Congo
Nombre: CYRA MESEN, Edad: 7, Pais: Roseau
Nombre: OLGA MESEN, Edad: 83, Pais: Mongolia
Nombre: OLGA MESEN, Edad: 11, Pais: Managua
Nombre: MARIA AURORA CAMBRONERO, Edad: 10, Pais: San Vincente y Granadinas
Nombre: MIGUEL ANGEL RETANA, Edad: 20, Pais: Isla Jan Mayen
Nombre: MIGUEL ANGEL RETANA, Edad: 84, Pais: Melekeok
Nombre: RAMIRO CERDAS, Edad: 93, Pais: Ecuador
Nombre: JUAN DE DIOS RODRIGUEZ, Edad: 48, Pais: Suiza
Nombre: MARIA LIGIA FALLAS, Edad: 52, Pais: Lituania
Nombre: LAUDENCIA GARRO, Edad: 96, Pais: Jordania
Nombre: CARLOS MARIN, Edad: 10, Pais: Brunei Darussalam
Nombre: LEONARDO DIEGO BARLETTA, Edad: 23, Pais: Sierra Leona
Nombre: LEONARDO DIEGO BARLETTA, Edad: 56, Pais: Islas Salomón
Nombre: LIDIA ANA RIMOLO, Edad: 84, Pais: Puerto Moresby
Nombre: LIDIA ANA RIMOLO, Edad: 87, Pais: San Marino
Nombre: LIDIA ANA RIMOLO, Edad: 86, Pais: India
Nombre: LIDIA ANA RIMOLO, Edad: 90, Pais: Islas Virgenes Británicas
Nombre: MARIA ELENA GUARDIA, Edad: 84, Pais: Luxemburgo
Nombre: MARIA ELENA GUARDIA, Edad: 54, Pais: Yakarta
Nombre: MARIA ELENA GUARDIA, Edad: 91, Pais: Yaundé
Nombre: MARIA LUISA QUESADA, Edad: 58, Pais: República del Congo
Nombre: MARIA LUISA QUESADA, Edad: 29, Pais: Conakri
Nombre: MARIA LUISA QUESADA, Edad: 17, Pais: Yemen
Nombre: HAYDEE AGUILAR, Edad: 100, Pais: Nicosia
Nombre: JUAN BAUTISTA CHACON, Edad: 13, Pais: Kingstown
Nombre: JUAN BAUTISTA CHACON, Edad: 8, Pais: Monrovia
Nombre: JUAN BAUTISTA CHACON, Edad: 57, Pais: El Cairo
Nombre: BERNARDITA ROBLES, Edad: 61, Pais: Castries
Nombre: AURELIO GARRO, Edad: 17, Pais: Berlín
Nombre: AURELIO GARRO, Edad: 80, Pais: Liechtenstein
Nombre: ISABEL VEGA, Edad: 96, Pais: Harare
Nombre: LUIS ARTURO ROJAS, Edad: 27, Pais: Federación Rusa
Nombre: LUIS ARTURO ROJAS, Edad: 74, Pais: Dili
Nombre: BAUDILIO PIEDRA, Edad: 60, Pais: Vaduz
Nombre: CARLOS ROBERTO MONGE, Edad: 88, Pais: Paraguay
Nombre: RUDIO LEON, Edad: 30, Pais: Ghana
Nombre: MARTA ETELMIRA DIAZ, Edad: 88, Pais: Praia
Nombre: MARTA ETELMIRA DIAZ, Edad: 54, Pais: Monrovia
Nombre: MARTA ETELMIRA DIAZ, Edad: 5, Pais: Benín
Nombre: ORLANDO SALGADO, Edad: 37, Pais: Isla Pitcairn
Nombre: ORLANDO SALGADO, Edad: 7, Pais: China
Nombre: IRIS DEL CARMEN CISNEROS, Edad: 5, Pais: Sudán
Nombre: IRIS DEL CARMEN CISNEROS, Edad: 55, Pais: Zagreb
Nombre: IRIS DEL CARMEN CISNEROS, Edad: 93, Pais: Zagreb
Nombre: FRANCISCO GONZALEZ, Edad: 77, Pais: Belgrado
Nombre: FRANCISCO GONZALEZ, Edad: 60, Pais: Colombia
Nombre: CARLOS ENRIQUE UMAÑA, Edad: 29, Pais: Praia
Nombre: CARLOS ENRIQUE UMAÑA, Edad: 85, Pais: Brunei Darussalam
Nombre: EDWIN SOLANO, Edad: 91, Pais: Antigua y Barbuda
Nombre: EDWIN SOLANO, Edad: 96, Pais: Buenos Aires
Nombre: MIGUEL ANGEL CORTES, Edad: 79, Pais: Mónaco
Nombre: MIGUEL ANGEL CORTES, Edad: 45, Pais: Kiev
Nombre: GRACE DIGNA BERROCAL, Edad: 85, Pais: Mascate
Nombre: MERY FLORA CASCANTE, Edad: 54, Pais: Katmandú
Nombre: CARLOS MANUEL MELENDEZ, Edad: 81, Pais: Harare
Nombre: JUAN BAUTISTA MORA, Edad: 26, Pais: Puerto Rico
Nombre: CARLOS LUIS DIAZ, Edad: 13, Pais: Managua
Nombre: FLORINDA ROJAS, Edad: 87, Pais: Belice
Nombre: EDUARDO MUÑOZ, Edad: 78, Pais: Palikir
Nombre: EDUARDO MUÑOZ, Edad: 71, Pais: Isla Pitcairn
Nombre: ANA MARIA TINOCO, Edad: 81, Pais: Kuwait City
Nombre: DINORAH MUÑOZ, Edad: 15, Pais: Polonia
Nombre: DINORAH MUÑOZ, Edad: 2, Pais: Kingstown
Nombre: FLOR MARINA MADRIGAL, Edad: 52, Pais: Riga
Nombre: RAFAELA CECILIA CARRILLO, Edad: 2, Pais: Irán
Nombre: RAFAELA CECILIA CARRILLO, Edad: 39, Pais: Islas Cook
Nombre: CARMEN MARIA DE LA O, Edad: 8, Pais: Honiara
Nombre: CARMEN MARIA DE LA O, Edad: 21, Pais: Estados Federados de Micronesia
Nombre: CARMEN MARIA DE LA O, Edad: 89, Pais: Uagadugú
Nombre: MARLENE NUÑEZ, Edad: 18, Pais: Mónaco
Nombre: EVELIO ROBLES, Edad: 53, Pais: Irlanda
Nombre: EVELIO ROBLES, Edad: 11, Pais: Tiflis
Nombre: EVELIO ROBLES, Edad: 77, Pais: Montevideo
Nombre: EVELIO ROBLES, Edad: 75, Pais: Pretoria
Nombre: EVELIO ROBLES, Edad: 15, Pais: Asunción
Nombre: HILDA VIOLETA FALLAS, Edad: 20, Pais: Tiflis
Nombre: HILDA VIOLETA FALLAS, Edad: 99, Pais: Kiev
Nombre: HILDA VIOLETA FALLAS, Edad: 94, Pais: Bangkok
Nombre: HILDA VIOLETA FALLAS, Edad: 47, Pais: Mbabane
Nombre: HILDA VIOLETA FALLAS, Edad: 23, Pais: Luxemburgo
Nombre: ALCIONE SEGURA, Edad: 33, Pais: Aruba
Nombre: HORACIO SANCHEZ, Edad: 22, Pais: Panamá
Nombre: CLEMENCIA MOLINA, Edad: 76, Pais: Tadjikistan
Nombre: ALVARO ANTONIO ARGUEDAS, Edad: 53, Pais: Reikiavik
Nombre: ALVARO ANTONIO ARGUEDAS, Edad: 76, Pais: Panamá
Nombre: CARMEN LILLIAM ARGUEDAS, Edad: 26, Pais: Londres
Nombre: FLORA MARIA MORALES, Edad: 9, Pais: Liubliana
Nombre: JORGE LUIS FALLAS, Edad: 46, Pais: Emiratos Árabes Unidos
Nombre: JORGE LUIS FALLAS, Edad: 10, Pais: Lima
Nombre: EDILDRIDA BATISTA, Edad: 53, Pais: La Valeta
Nombre: CARLOS LUIS ESPINOZA, Edad: 75, Pais: Madagascar
Nombre: JOSE EFRAIN MORA, Edad: 72, Pais: Puerto Príncipe
Nombre: FRANCISCO QUIROS, Edad: 40, Pais: Budapest
Nombre: FRANCISCO QUIROS, Edad: 40, Pais: Lisboa
Nombre: FRANCISCO QUIROS, Edad: 77, Pais: Yakarta
Nombre: GONZALO MORA, Edad: 70, Pais: Corea del Norte
Nombre: GONZALO MORA, Edad: 14, Pais: Indonesia
Nombre: CARLOS RAMIRO CASTRO, Edad: 4, Pais: Islas Cocos
Nombre: DEYANIRA CASTRO, Edad: 25, Pais: Minsk
Nombre: ISIDRO ROJAS, Edad: 79, Pais: Bakú
Nombre: ISIDRO ROJAS, Edad: 50, Pais: El Cairo
Nombre: JUAN RAFAEL RAMIREZ, Edad: 45, Pais: Costa Rica
Nombre: HUMBERTO MURCIA, Edad: 54, Pais: Berna
Nombre: ESMERALDA MORA, Edad: 20, Pais: La Valeta
Nombre: ARNOLDO BRIZUELA, Edad: 88, Pais: Serbia
Nombre: ARNOLDO BRIZUELA, Edad: 88, Pais: Australia
Nombre: TOBIAS MOISES OVARES, Edad: 8, Pais: Trinidad y Tobago
Nombre: TOBIAS MOISES OVARES, Edad: 66, Pais: Santo Tomé
Nombre: TOBIAS MOISES OVARES, Edad: 9, Pais: Pekín
Nombre: LUZ MARINA MONGE, Edad: 82, Pais: San Pedro y Miquelón
Nombre: ALCIDES DIAZ, Edad: 86, Pais: Luanda
Nombre: CARLOS GARBANZO, Edad: 74, Pais: Hong Kong
Nombre: ISAAC VILLALOBOS, Edad: 35, Pais: Filipinas
Nombre: MARIA VIRGINIA CAMACHO, Edad: 35, Pais: Minsk
Nombre: VICTOR JULIO FALLAS, Edad: 21, Pais: Isla Man
Nombre: VICTOR JULIO FALLAS, Edad: 39, Pais: Turquía
Nombre: LUISA ELENA PADILLA, Edad: 83, Pais: Berlín
Nombre: LUISA ELENA PADILLA, Edad: 67, Pais: Taskent
Nombre: ALVARO BERMUDEZ, Edad: 42, Pais: Saint George
Nombre: ALVARO BERMUDEZ, Edad: 68, Pais: Puerto Rico
Nombre: ALVARO BERMUDEZ, Edad: 87, Pais: Oslo
Nombre: ALVARO BERMUDEZ, Edad: 9, Pais: Belmopán
Nombre: ALVARO BERMUDEZ, Edad: 20, Pais: Islas Virgenes Americanas
Nombre: MISAEL VARGAS, Edad: 83, Pais: Isla Jan Mayen
Nombre: FERNANDO ULISES CASTRO, Edad: 9, Pais: Bermudas
Nombre: FERNANDO ULISES CASTRO, Edad: 75, Pais: Ruanda
Nombre: FERNANDO ULISES CASTRO, Edad: 55, Pais: Seúl
Nombre: LILLY JIMENEZ, Edad: 19, Pais: Guam
Nombre: MARIA FELICIA ROBLES, Edad: 90, Pais: Zimbabwe
Nombre: MILCIADES BONILLA, Edad: 87, Pais: Sofía
Nombre: MILCIADES BONILLA, Edad: 38, Pais: Malta
Nombre: MARIA CECILIA GARRO, Edad: 18, Pais: Islamabad
Nombre: ALEJO GARCIA, Edad: 11, Pais: Zambia
Nombre: ALEJO GARCIA, Edad: 46, Pais: Kuwait City
Nombre: ALEJO GARCIA, Edad: 74, Pais: México
Nombre: ALEJO GARCIA, Edad: 28, Pais: Port Louis
Nombre: INDIANA GONZALEZ, Edad: 80, Pais: Andorra la Vieja
Nombre: INDIANA GONZALEZ, Edad: 3, Pais: Islandia
Nombre: FERNANDO ANTONIO LEAL, Edad: 29, Pais: Isla Bouvet
Nombre: MIGUEL ANGEL SEAS, Edad: 42, Pais: Tadjikistan
Nombre: MIGUEL ANGEL SEAS, Edad: 43, Pais: Dominica
Nombre: MARIA JULIA CALDERON, Edad: 100, Pais: Malí
Nombre: MARIA JULIA CALDERON, Edad: 8, Pais: Guernsey
Nombre: ABEL ACUÑA, Edad: 32, Pais: China
Nombre: ABEL ACUÑA, Edad: 34, Pais: Thimphu
Nombre: ALCIRA FALLAS, Edad: 93, Pais: Malabo
Nombre: ALCIRA FALLAS, Edad: 74, Pais: Groenlandia
Nombre: ALCIRA FALLAS, Edad: 76, Pais: Podgorica
Nombre: RAMON HIDALGO, Edad: 38, Pais: San Marino
Nombre: RAMON HIDALGO, Edad: 19, Pais: Tuvalu
Nombre: MIGUEL ANGEL FUENTES, Edad: 71, Pais: Pristina
Nombre: MIGUEL ANGEL FUENTES, Edad: 80, Pais: Comores
Nombre: JORGE SALAZAR, Edad: 41, Pais: Bélgica
Nombre: JORGE SALAZAR, Edad: 79, Pais: Lesotho
Nombre: JORGE SALAZAR, Edad: 37, Pais: Irán
Nombre: JORGE SALAZAR, Edad: 40, Pais: Bulgaria
Nombre: FLORA MARTINEZ, Edad: 49, Pais: Dusambé
Nombre: MARIA CECILIA PADILLA, Edad: 24, Pais: Sarajevo
Nombre: FLOR DE MARIA CHACON, Edad: 58, Pais: Islamabad
Nombre: FLOR DE MARIA CHACON, Edad: 14, Pais: Polonia
Nombre: LIDIA JIMENEZ, Edad: 90, Pais: Uganda
Nombre: JORGE SALAZAR, Edad: 41, Pais: Montenegro
Nombre: JUAN JOSE JIMENEZ, Edad: 35, Pais: Guinea Bissau
Nombre: JUAN JOSE JIMENEZ, Edad: 8, Pais: Yuba
Nombre: FLORY DIAZ, Edad: 32, Pais: Libreville
Nombre: CARMEN MARIA RETANA, Edad: 21, Pais: Funafuti
Nombre: CARMEN MARIA RETANA, Edad: 31, Pais: Beirut
Nombre: MARCIAL FALLAS, Edad: 45, Pais: Wellington
Nombre: MARCIAL FALLAS, Edad: 75, Pais: Mozambique
Nombre: MARCIAL FALLAS, Edad: 36, Pais: Armenia
Nombre: MARIA CECILIA DIAZ, Edad: 58, Pais: Nuakchot
Nombre: MARIA CECILIA DIAZ, Edad: 44, Pais: Armenia
Nombre: MARIA CECILIA DIAZ, Edad: 26, Pais: La Valeta
Nombre: FLOR MARIA VILLALOBOS, Edad: 9, Pais: Tíbet
Nombre: FLOR MARIA VILLALOBOS, Edad: 27, Pais: Chad
Nombre: FLOR MARIA VILLALOBOS, Edad: 72, Pais: Chad
Nombre: FLOR MARIA VILLALOBOS, Edad: 80, Pais: Portugal
Nombre: FLOR MARIA VILLALOBOS, Edad: 74, Pais: Santa Lucía
Nombre: MARIA TERESA CARVAJAL, Edad: 47, Pais: Kingston
Nombre: MARIA TERESA ROMAN, Edad: 23, Pais: Brunei Darussalam
Nombre: MARIA TERESA ROMAN, Edad: 62, Pais: Quito
Nombre: NIEVES ARIAS, Edad: 69, Pais: Funafuti
Nombre: MARIA DE LOS ANGELES QUESADA, Edad: 72, Pais: Estados Unidos
Nombre: FLOR MARIA VALVERDE, Edad: 87, Pais: Mbabane
Nombre: FLOR MARIA VALVERDE, Edad: 54, Pais: Tallin
Nombre: ROGER JIMENEZ, Edad: 31, Pais: Luanda
Nombre: ROGER JIMENEZ, Edad: 30, Pais: Indonesia
Nombre: ROGER JIMENEZ, Edad: 31, Pais: Isla Bouvet
Nombre: ELSA MARIA QUIROS, Edad: 42, Pais: Portugal
Nombre: MARIA TERESA MORA, Edad: 4, Pais: Berna
Nombre: MARIA TERESA MORA, Edad: 57, Pais: Etiopía
Nombre: FLOR DE MARIA RETANA, Edad: 91, Pais: Yemen
Nombre: FLOR DE MARIA RETANA, Edad: 59, Pais: Turkmenistan
Nombre: FLOR DE MARIA RETANA, Edad: 97, Pais: Islas Feroe
Nombre: FLOR DE MARIA RETANA, Edad: 49, Pais: Guam
Nombre: FLOR DE MARIA RETANA, Edad: 96, Pais: Zambia
Nombre: FLOR DE MARIA RETANA, Edad: 90, Pais: Cuba
Nombre: FLORA UREÑA, Edad: 82, Pais: Katmandú
Nombre: LUZ MARINA MENDEZ, Edad: 56, Pais: Seúl
Nombre: LUZ MARINA MENDEZ, Edad: 5, Pais: Seychelles
Nombre: LUZ MARINA MENDEZ, Edad: 15, Pais: Lisboa
Nombre: GABINA MARJORIE VALVERDE, Edad: 48, Pais: Kinsasa
Nombre: GABINA MARJORIE VALVERDE, Edad: 96, Pais: Montenegro
Nombre: GABINA MARJORIE VALVERDE, Edad: 17, Pais: Chisináu
Nombre: OLGA MARTA GAMBOA, Edad: 28, Pais: Bisáu
Nombre: OLGA MARTA GAMBOA, Edad: 19, Pais: Camerún
Nombre: CARLOS MARIA SANCHEZ, Edad: 2, Pais: Bucarest
Nombre: JOSE ANTONIO ABARCA, Edad: 22, Pais: Riga
Nombre: MIREYA SEQUEIRA, Edad: 79, Pais: Manama
Nombre: MIREYA SEQUEIRA, Edad: 1, Pais: Rumanía
Nombre: MIREYA SEQUEIRA, Edad: 65, Pais: Isla Bouvet
Nombre: MIREYA SEQUEIRA, Edad: 52, Pais: Yaundé
Nombre: RAFAELA ISABEL UREÑA, Edad: 86, Pais: Brunei Darussalam
Nombre: RAFAELA ISABEL UREÑA, Edad: 94, Pais: Nueva Delhi
Nombre: GAETANO CERSOSIMO, Edad: 1, Pais: Adís Abeba
Nombre: MARIA CECILIA FALLAS, Edad: 12, Pais: Ulán Bator
Nombre: MARIA CECILIA FALLAS, Edad: 60, Pais: Lima
Nombre: MARIA CECILIA FALLAS, Edad: 22, Pais: Mayotte
Nombre: CORONA QUIROS, Edad: 24, Pais: Ciudad del Vaticano
Nombre: CORONA QUIROS, Edad: 25, Pais: Yaren
Nombre: ODILIE FALLAS, Edad: 82, Pais: Naipyidó
Nombre: ODILIE FALLAS, Edad: 86, Pais: Pekín
Nombre: CARLOS LUIS SANCHEZ, Edad: 4, Pais: Isla Bouvet
Nombre: SEGUNDO ISRAEL NARANJO, Edad: 66, Pais: Saint George
Nombre: MARIA DEL CARMEN CALDERON, Edad: 60, Pais: San Vincente y Granadinas
Nombre: MARIA DEL CARMEN CALDERON, Edad: 71, Pais: Lima
Nombre: SALVADOR ASTUA, Edad: 99, Pais: Georgia
Nombre: SALVADOR ASTUA, Edad: 82, Pais: Myanmar
Nombre: SALVADOR ASTUA, Edad: 76, Pais: Kingston
Nombre: CARLOS VALVERDE, Edad: 97, Pais: Marruecos
Nombre: LEILA DIAZ, Edad: 33, Pais: Guadalupe
Nombre: ODILIA JIMENEZ, Edad: 87, Pais: Macedonia del Norte
Nombre: ODILIA JIMENEZ, Edad: 23, Pais: Vilna
Nombre: ODILIA MENA, Edad: 18, Pais: Nukualofa
Nombre: JESUS MORA, Edad: 22, Pais: Alemania
Nombre: RAMON ANTONIO AVALOS, Edad: 88, Pais: Islas Virgenes Americanas
Nombre: RAMON ANTONIO AVALOS, Edad: 3, Pais: Surinam
Nombre: RAMON ANTONIO AVALOS, Edad: 92, Pais: Dakar
Nombre: ALVARO QUESADA, Edad: 82, Pais: Ereván
Nombre: ALVARO QUESADA, Edad: 59, Pais: Archipiélago de Svalbard
Nombre: ALVARO QUESADA, Edad: 50, Pais: Honduras
Nombre: INES MARIO RODRIGUEZ, Edad: 82, Pais: Vietnam
Nombre: ARACELLY FERNANDEZ, Edad: 39, Pais: Tokio
Nombre: ARACELLY FERNANDEZ, Edad: 55, Pais: Bélgica
Nombre: ARACELLY FERNANDEZ, Edad: 94, Pais: Puerto Rico
Nombre: AUDON MORA, Edad: 12, Pais: Etiopía
Nombre: ALFREDO MUÑOZ, Edad: 34, Pais: Kinsasa
Nombre: ALFREDO MUÑOZ, Edad: 59, Pais: Tokelau
Nombre: RICARDO MENA, Edad: 38, Pais: Angola
Nombre: ESTRELLA PRADO, Edad: 55, Pais: Islamabad
Nombre: ESTRELLA PRADO, Edad: 22, Pais: Puerto Príncipe
Nombre: ESTRELLA PRADO, Edad: 77, Pais: Dinamarca
Nombre: ESTRELLA PRADO, Edad: 52, Pais: Guinea Ecuatorial
Nombre: EDELMIRA CARVAJAL, Edad: 86, Pais: Teherán
Nombre: MARIA ISABEL ESQUIVEL, Edad: 40, Pais: Jerusalén
Nombre: MARIA ISABEL ESQUIVEL, Edad: 76, Pais: Seychelles
Nombre: RAMIRO ALFARO, Edad: 1, Pais: Niue
Nombre: ROGELIO MORA, Edad: 99, Pais: Sudán
Nombre: ROGELIO MORA, Edad: 21, Pais: El Salvador
Nombre: MARIA ROSA ALFARO, Edad: 47, Pais: Hanói
Nombre: MARIA ROSA ALFARO, Edad: 66, Pais: Burundi
Nombre: MARIA ROSA ALFARO, Edad: 47, Pais: Port Vila
Nombre: OTONIEL LEON, Edad: 95, Pais: San Cristobal y Nevis
Nombre: OTONIEL LEON, Edad: 55, Pais: Albania
Nombre: ANTONIO ULISES MORA, Edad: 39, Pais: Guyana
Nombre: OTILIA ELIZONDO, Edad: 10, Pais: Kiribati
Nombre: OTILIA ELIZONDO, Edad: 100, Pais: Lima
Nombre: OTILIA ELIZONDO, Edad: 37, Pais: Riad
Nombre: OTILIA ELIZONDO, Edad: 91, Pais: Andorra
Nombre: OTILIA ELIZONDO, Edad: 72, Pais: Lilongüe
Nombre: ANABELIO BUSTAMANTE, Edad: 93, Pais: Eritrea
Nombre: ANABELIO BUSTAMANTE, Edad: 6, Pais: Barbados
Nombre: ADONAY MORA, Edad: 93, Pais: Montenegro
Nombre: ADONAY MORA, Edad: 78, Pais: Brasil
Nombre: CLAUDIA BADILLA, Edad: 29, Pais: Santa Lucía
Nombre: CLAUDIA BADILLA, Edad: 41, Pais: China
Nombre: ELIAS HERNAN MATAMOROS, Edad: 22, Pais: Bisáu
Nombre: OFELIA PARRA, Edad: 33, Pais: Accra
Nombre: LEONA MORA, Edad: 96, Pais: Islas Cook
Nombre: LEONA MORA, Edad: 84, Pais: Bangui
Nombre: SOCORRO BARRANTES, Edad: 89, Pais: Taskent
Nombre: SOCORRO BARRANTES, Edad: 50, Pais: Islas Virgenes Británicas
Nombre: SOCORRO BARRANTES, Edad: 16, Pais: Bangui
Nombre: ANABILIO CHINCHILLA, Edad: 87, Pais: Guyana
Nombre: ANABILIO CHINCHILLA, Edad: 13, Pais: Norfolk Island
Nombre: ANABILIO CHINCHILLA, Edad: 9, Pais: Ciudad del Vaticano
Nombre: ELSA MARIN, Edad: 47, Pais: Kenia
Nombre: SIGIFREDO JIMENEZ, Edad: 72, Pais: República Guinea
Nombre: SIGIFREDO JIMENEZ, Edad: 10, Pais: Georgetown
Nombre: MARIA AMANDA AGUERO, Edad: 98, Pais: Montenegro
Nombre: MARIA AMANDA AGUERO, Edad: 31, Pais: Argentina
Nombre: MARIA AMANDA AGUERO, Edad: 57, Pais: Turquía
Nombre: ZULEMA AGUERO, Edad: 53, Pais: Bélgica
Nombre: ZULEMA AGUERO, Edad: 95, Pais: Ucrania
Nombre: RUBEN DELGADO, Edad: 25, Pais: Groenlandia
Nombre: ISIDRO CASCANTE, Edad: 90, Pais: Ankara
Nombre: DIOMEDES BERMUDEZ, Edad: 19, Pais: Wellington
Nombre: ROSA SANCHEZ, Edad: 36, Pais: Tarawa
Nombre: ROSA SANCHEZ, Edad: 78, Pais: Berna
Nombre: JOSE ANTONIO ALFARO, Edad: 24, Pais: Isla Pitcairn
Nombre: MARIA HERMINIA CERDAS, Edad: 78, Pais: Beirut
